k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter	0.33364	0.62579	0	0	0.56233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01711	0	0	0	0	0	0	0	0	0.02294	0	0	0	0	0.01411	0	0	0	0	1.28245	0.00271	0.00582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24221	0	0	0.0994	0	0	0	0	0	0	2.87741	0	0.00353	0.11941	0	0	0	0	0	0.32451	0	0	0.00578	0	0	0	0.22015	0	0	0	0	0	0	0	0	1.40702	0.03199	0	0	0	0	0	0	0	0	0	0	0	0	0.01488	0	0	0	0	0.92459	0	0	9.10294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00851	0	0	0	0	0	0	0	0.25253	0	0	0	0.01486	0	0	1.19754	0.00301	0	0	0	0	0.1395	0	0	0	0	0	0	0	0	0	0.00559	0	0.00325	0	0	0	0	0	0	0	0	0	0	0	0.0235	0.98346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79209	0	0.07322	0	0	0	0	0.03182	0.00688	0	0	0.46757	0	0	0	0.07853	0	0	0	0	0	0	0	0	0	0.92517	0	0	0	0	0	0	0	4.93606	0	0	0.03616	0	0	0	0	0	0	1.28378	0	0	4.18694	0	0	0	0	0	0	0	0.22378	0	0	0	0	0	6.10627	0	0	0	0	0	0	0	0	0	0	0.32424	0	0	0	0	0	1.29067	0	0	0	0	0.09088	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01229	0	0	0	0	0	0	0	0	0.07399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.16918	0.78534	9.11862	0.17688	1.7296	0	0	0.34945	0.17472	0.79147	3.91875	0	0	1.82944	0	3.30178	0	13.20057	0	0	0	0.00699	18.38304	3.71419	0	0	0.62543	0	0.39315	0	0	0	7.11105	0	3.12524	1.99995	3.62527	0	0	0.00995	0.67581	0	0	10.12417	0	1.02974	0	0	6.18648	1.78923	0.79744	0.60501	0.88919	0	0.00267	0	1.05626	0	0	0	3.35005	0.32676	4.88706	1.35456	0	0.65812	1.56616	2.67078	0.1137	0.00743	0	1.87458	0.06899	0	1.54032	0	0	0	2.77235	0.0892	1.21521	5.03641	0.53999	0	0	1.76247	0	2.96027	7.4432	0.02598	2.78607	2.46789	6.79589	0
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanosphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00105	0	0	0	0	0.0418	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54394	0	0	1.02336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04818	0	0	0	0	0	0	0	0	0	0	0	0	0.0525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1253	0	0	0.14452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00065	0	0	0	0	0	0	0	0	0	0	0.3476	0	0	0	0	0	0	0	0.22563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23194	0.07407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25416	0	0	0.55541	0	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae|g__Acidobacteriaceae_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces	0	0	0	0	0	0	0	0	0	0.02227	0	0	0	0	0	0	0.0173	0	0	0	0	0	0	0	0	0	0.02179	0.00631	0	0	0	0	0	0	0.00896	0	0.00203	0	0	0	0	0	0	0	0	0	0	0.08168	0	0	0	0	0	0	0	0	0.00936	0	0.00302	0	0	0	0	0	0	0.01359	0	0	0	0.0039	0	0	0	0	0	0	0	0	0	0.00348	0	0.00688	0	0	0	0	0	0	0	0	0	0	0	0.00129	0	0	0.03123	0.01777	0.00606	0	0.01582	0.02125	0	0	0.03454	0	0.0037	0.00379	0	0	0	0	0	0	0	0	0.02226	0	0.00027	0	0	0	0.00311	0	0.00437	0	0	0	0	0	0	0	0	0	0.00067	0	0	0	0	0	0	0.03573	0	0	0	0	0	0	0	0.26156	0	0	0	0.00225	0	0	0	0	0.01453	0.02106	0	0.0282	0	0	0	0	0.00452	0	0	0	0.03316	0	0.00089	0	0	0.00197	0	0	0	0	0	0	0	0	0	0.00558	0	0	0.00167	0.0018	0	0.08404	0	0.02647	0.01261	0	0	0	0	0.0027	0	0	0	0	0	0.00979	0	0	0	0	0	0	0	0.36072	0	0	0.0026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00256	0	0	0	0	0	0	0.02859	0	0	0.0028	0	0	0	0	0	0	0	0	0.00608	0	0	0.00043	0	0.01342	0	0	0.00622	0	0	0.00102	0	0.01034	0.00065	0	0	0	0	0	0.00097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00479	0.00242	0	0.0035	0	0	0	0	0	0	0	0.00082	0.01135	0	0	0.05605	0	0.00885	0.00656	0.00369	0.01194	0	0	0.01684	0	0	0	0	0.0134	0	0	0.03117	0	0.06917	0	0.01849	0.02304	0	0.00554	0.00312	0	0	0.00675	0.00385	0.00111	0	0.02053	0.04468	0.02824	0	0.00857	0.00881	0	0.00971	0.03938	0.00774	0.00324	0.38384	0	0	0.15985	0	0.04194	0.00125	0.02105	0.07056	0.02067	0.00474	0.01964	0.06165	0.01669	0.00975	0.01848	0	0	0	0.00172	0.00957	0.01225	0	0	0.02367	0	0	0	0.02549	0	0	0	0.07009	0	0	0	0	0.06781	0	0	0	0.03085	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Varibaculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00359	0	0	0.00044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia	0	0	0.01515	0.02847	0.02221	0	0.00484	0	0	0.00283	0	0	0	0	0.01818	0.01226	0	0	0.00498	0	0	0.01309	0	0.0049	0	0	0.00692	0.00377	0	0	0	0	0.00726	0	0	0	0.01534	0	0	0	0	0	0	0	0.00291	0.00236	0	0.0227	0	0	0	0	0.00554	0	0	0	0	0.00568	0.02777	0	0	0.00447	0	0	0.00095	0	0.00544	0	0.03475	0	0.01182	0	0	0	0.00115	0.00175	0	0.00434	0	0	0	0	0.01612	0.00351	0.00318	0.0054	0.01381	0	0.00533	0	0.00229	0	0	0	0	0.00119	0.01831	0.01052	0	0.01775	0	0	0.01435	0	0	0	0	0	0	0.0233	0.01379	0	0	0	0	0	0	0.01215	0.0082	0	0	0	0	0.01515	0.00304	0	0	0	0.00708	0.00029	0	0	0.00369	0	0.00799	0.02916	0	0.00547	0	0	0.00753	0.03203	0	0	0.00303	0.00229	0	0	0.00952	0.10761	0	0	0.03065	0.01939	0	0	0.00837	0	0.0014	0	0.0263	0.00281	0	0	0.00186	0	0	0	0	0	0.01337	0.01239	0	0	0	0.14704	0	0	0	0	0	0	0	0	0	0	0	0.00017	0	0.00947	0	0	0	0.14996	0.03149	0.00232	0	0	0	0.00547	0	0	0	0	0	0	0	0	0	0	0	0	0.01118	0	0	0	0.00364	0.00263	0	0	0	0	0.00216	0	0	0.00458	0.05887	0	0	0.16486	0	0	0	0	0	0	0.00061	0	0.02974	0	0.04733	0	0.00507	0	0.00096	0	0	0	0	0.00277	0.03319	0.00373	0	0	0	0	0	0	0	0	0	0.00247	0	0	0	0.00154	0	0.00767	0.00579	0.00385	0.00562	0	0	0.03897	0	0.01439	0.00706	0	0.00122	0	0	0.01755	0	0	0	0	0	0.00553	0	0.00194	0	0	0	0.01451	0	0	0	0	0	0	0	0	0.00379	0	0	0	0.00644	0.00798	0.00311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04101	0.02806	0	0.12243	0.12846	0.00254	0.00817	0	0	0	0.01096	0	0	0.00203	0	0	0.02145	0	0.00026	0	0	0.00478	0	0	0	0.00697	0	0.1529	0	0	0	0	0.01789	0.01699	0	0	0	0	0.00564	0	0.2094	0	0	0	0.04245	0.00855	0	0.02409	0.01043	0	0.00094	0	0	0.01198	0	0	0	0	0.35386	0	0	0.05896	0	0.02882	0	0.07027	0.00699	0.03257	0.00608	0.01256	0.01066	0	0.00784	0.00692	0	0.03099	0.24374	0.00495	0	0.00705	0	0	0.06912	0.00507	0	0	0	0	0.00322	0	1.1209	0	0	0	0.05249	0	0	0.03371	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	3.86983	0.00284	0.41549	0.03583	0.12154	4.472	0.03628	0.50197	1.08589	5.40014	5.29803	0.13712	0.61987	0.063	1.02875	13.76556	0.23947	0.09641	0.93258	0	0.78098	0.30362	1.77142	0.16165	0.0421	0.01451	6.18493	7.53204	0	0.26671	0.0057	2.71701	0.01877	0.20496	8.57327	2.09251	11.28656	0	0.17535	1.30402	4.54816	2.6987	3.01688	0.35824	0.24349	0.56049	0.31248	0.74171	0.39343	0.75513	0.07451	1.68967	0.21041	1.13858	0.52236	0.91826	28.74021	0.02715	1.33685	0.70848	0.99234	12.61619	0.16275	15.20787	0.10616	0.33364	0.02169	0.39914	0.0483	1.42603	0.68723	1.69616	2.29494	1.5077	0.20616	10.21856	0	0.13086	0.41903	2.88955	0	0.01997	3.87666	1.65681	0.54857	0.04712	3.21434	0.21973	0.72621	0.30661	0.19566	1.78459	0.05462	3.53808	1.97036	0.05417	1.03069	2.77561	0	0.04119	11.06366	19.82707	6.49539	47.46733	6.49901	1.13752	62.26144	1.1822	0	0.07417	0.1196	0.09986	14.40338	4.75836	0.71159	0.79855	0.05637	0	0	7.29671	0.04149	0	2.16412	0	28.64782	0.00426	17.01173	0	0.03425	0.0187	0.26691	0.10308	2.85037	0.01838	0.02891	0.25323	0.00706	0	0.23922	0.02264	5.3318	0.31658	0.00645	0	0.18243	0	0.05234	0	1.89059	2.26598	0.81431	0.13118	0	1.11717	0	0	0.33149	0.0239	1.53716	1.90055	0.01561	0.13951	0	1.02945	0	0.00634	1.18993	0.94717	0.24219	0.00511	19.26968	3.15361	0	0.00337	0.16226	5.33032	0.00151	0.2426	0.31851	1.31996	0	47.15354	1.97516	0.01083	0	3.58651	1.14576	12.8538	0.00868	3.23991	0.22621	4.18261	0.49224	0.01219	0.18296	0	0.18731	0.00384	0.13794	40.8886	0	1.61728	0	46.06409	0.00986	0.27866	0.01483	4.63855	0.59376	0.04984	0.04661	0.28707	2.24409	0.02164	1.57239	0.04998	41.80253	5.70792	0.00702	1.5488	9.75514	24.56538	9.57987	0.24128	0.38282	1.44476	2.00724	0.00781	0.26866	7.19116	0.19552	5.5116	0.84589	0.00101	8.27165	5.11063	0.01758	0	0.01031	0.17368	3.01275	0.17004	3.86044	0.24946	0.61874	0	0	10.43253	0.00037	13.10547	5.45687	9.54577	0.18031	1.3174	8.89533	23.39853	0.13392	0	0.43969	12.7751	0.38025	3.96769	2.12528	0.19817	0.5621	8.69604	16.69332	0.00257	0.21525	0.04851	1.96396	0	0	0.15889	0	0.16457	0.07093	0.02149	0.42775	0.2076	0.21542	0	0.66017	5.80521	0.02344	0	0	0.0044	0.0053	0	0.28812	13.77446	4.38345	0.00716	16.76434	0.71132	17.76736	0	1.89115	0.20888	0.00998	0.05012	0.12412	0.02849	0	0.26231	0.10227	0.14554	0.12194	0.0986	0	0.00178	0.00418	0.02401	4.88104	0	0.15219	0	0.02842	0.1842	0.00204	0	0	0.23026	0.0428	0.23079	1.04261	0.20635	0.14102	0.16393	0	0.38202	0.00172	0	0	0.06039	0	0	0	0.06342	0.01029	0.04126	0.09681	0.28899	0.7107	4.47151	7.38907	1.82992	1.89057	3.40201	5.76059	3.26537	1.77142	3.4413	1.04392	3.89161	3.77699	0	1.63393	4.65036	0	0.38259	3.76581	0.15488	18.44734	2.69996	9.6693	2.95289	1.10842	3.49136	6.9098	1.23023	8.0692	0.00882	9.2708	13.14783	1.18625	2.37128	0.68903	1.77718	0.54379	1.86685	4.6858	3.65336	5.87774	4.56159	1.51326	0.05175	0.31316	0.05545	1.36448	0	6.11661	1.6553	24.61665	0.06895	15.41583	4.16068	7.53707	3.62109	4.127	6.97905	3.57327	0.55048	0	5.84355	2.94447	2.13427	6.11771	0.86721	12.60869	11.011	9.58218	8.1527	2.20491	5.63275	2.7789	15.08141	0.45244	7.86316	2.30106	3.23641	2.03995	5.44207	9.52836	1.84142	18.48231	2.50679	3.84295	4.26168	6.54496	1.62327	7.24501	4.30318	1.61832	31.8571	0	9.64555	1.46966	0.03461
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Gardnerella	0	0	0.00283	0.00344	0	0	0.01602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02251	0.00502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00922	0	0.00692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00363	0.00727	0.00553	0	0	0.19234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65793	0	0	0	0.01855	0	0	0.00438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121	0	0.00093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04146	0	0	0.0054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Adlercreutzia	0.05426	0	0.00031	0	0.01488	0.10846	0	0	0	0	0.04855	0	0	0.14511	0	0	0.01191	0.0793	0	0.05162	0	0	0.05842	0.12237	0	0.02497	0	0	0.17127	0.02438	0.00031	0	0	0.08382	0	0	0.03215	0.47495	0.00374	0.07787	0	0	0	0.00708	0	0	0	0	0.03382	0.10709	0	0	0.08811	0	0.09966	0.21116	0	0.03815	0.02858	0.01138	0	0	0.05486	0.11694	0.03084	0	0.04296	0.02615	0	0.10499	0	0.10043	0.03153	0	0.06111	0	0	0.07422	0.00454	0.03875	0.003	0.07507	0	0	0	0	0	0	0	0.00411	0	0	0.06146	0.53079	0.04401	0.04181	0	0.01383	0.00056	0.15182	0.01079	0	0.24514	0	0.01354	0.00383	0	0	0.05799	0.02331	0	0.00771	0.01503	0.07138	0	0	0.11835	0	0	0	0.03928	0.13811	0.0178	0	0	0	0	0	0.02285	0.02645	0	0	0	0	0.00056	0	0.00183	0.016	0.00784	0.0193	0	0.01015	0.00957	0	0.03491	0.01434	0	0	0.15668	0	0	0.04603	0	0.02451	0.00777	0.11924	0	0.61614	0.09938	0.01146	0	0	0.0522	0	0	0.00056	0.16584	0.01601	0	0	0	0	0.84514	0	0	0	0.04888	0	0.00208	0.0594	0	0	0.04467	0.0231	0	0	0.06071	0	0	0.02539	0.03992	0	0.01862	0	0.0268	0	0.01769	0	0	0.00533	0.08324	0	0.06125	0	0.13672	0.16131	0.54599	0.20948	0	0	0.03309	0	0	0.19561	0	0.07218	0	0	0	0	0	0.07719	0	0.04585	0.13063	0.08188	0	0.11273	0	0.14887	0	0.14358	0	0.03469	0	0.02143	0.07377	0	0	0	0.3314	0	0.0506	0	0	0.00179	0	0	0.41582	0.00761	0.02306	0	0	0.03039	0	0	0.00715	0.03953	0.19299	0	0	0.02211	0.40388	0	0	0	0	0.09516	0	0.06005	0	0	0	0.23708	0.00456	0.00105	0.0239	0	0	0.02959	0.03009	0	0	0	0.00155	0	0.00077	0	0	0.698	0	0.02302	0	0	0	0	0.15447	0	0.05149	0.0058	0	0	0	0.012	0.00207	0.78224	0	0	0.00403	0.03318	0.04216	0.02814	0	0.00636	0	0	0	0	0	0	0.0041	0	0	0.03039	0	0.10906	0	0.10206	0	0	0	0.06386	0	0.04166	0	0.00037	0	0.06475	0.17964	0	0	0	0	0	0.08047	0.04911	0.01016	0.04766	0	0.15875	0.21743	0.93809	0.24339	0.1972	0.19162	0.09929	0.0333	0.06569	0.74909	0.12532	0.1201	0.03469	0.06496	0.39417	0.46075	0.04175	0.01567	0.06642	0.54473	0.14604	0.29255	1.20136	0.09523	0.43913	0.05114	0.17757	0	0.04059	0.05471	0	0	0.12229	0.12614	0.35106	0	0.00789	0.1064	0.52696	0.48621	0	0	0.22078	0.07654	0.64916	0.09826	0.09718	0.0463	0	0.09428	0	0.30054	0.54	0.03144	0.05481	0.01006	0.23567	0.00528	0.11443	0.30875	0.47764	0.20176	0.08886	0	0.21641	0.01856	0	0	0.0254	0	0.14657	0.29334	0.59932	0.0732	0.09654	0.42431	0.05289	0.03182	0.11033	0.042	0	0.09826	0.16646	0.20373	0	0.06495	0.03083	0.19822	0.06288	0.04413	0.02061
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Atopobium	0	0	0.00625	0	0	0	0	0	0	0.04075	0	0	0	0	0	0.02219	0.01719	0	0.00315	0	0	0	0	0	0	0	0.00509	0.00164	0	0	0	0	0	0	0	0	0.00758	0	0	0	0	0	0	0	0	0	0	0.01559	0	0	0	0	0	0	0	0.00104	0.00331	0	0.00217	0	0	0	0	0	0	0.00049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00542	0	0	0	0.00234	0	0	0	0.00269	0	0	0	0	0.00348	0.00399	0	0.00483	0	0.01872	0.0009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00905	0	0	0	0	0	0	0	0	0	0.00207	0	0	0	0	0	0	0	0.00117	0	0	0	0	0	0	0.01112	0	0	0	0	0	0	0	0.11815	0	0	0	0	0	0	0	0	0	0.00393	0	0.00129	0	0	0	0	0	0	0	0	0.00687	0.00686	0	0	0	0.03699	0	0	0.19258	0	0	0	0	0	0	0.00205	0	0.0041	0.00124	0	0	0.01597	0	0.01236	0.01408	0	0	0	0	0.01652	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88419	0	0	0.0029	0.02501	0	0	0	0.01618	0.00027	0	0	0	0	0	0	0	0	0.00033	0	0	0	0	0	0	0.00112	0	0	0	0	0	0	0	0	0	0	0	0.01186	0	0	0	0	0	0	0	0.01244	0	0	0.00323	0	0.00247	0.34577	0	0	0	0.00031	0	0	0	0	0	0	0	0.0092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00178	0	0	0.00092	0	0	0	0	0	0	0	0	0	0	0	0	0.00022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00566	0	0	0	0	0	0	0.00533	0	0	0	0	0	0	0	0	0	0	0	0	0.00026	0	0	0	0	0	0	0	0	0	0	0	0.00755	0	0.00276	0	0	0	0	0	0	0	0.00184	0.0024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
