0.0,0.0,0.0,0.00707,0.0,0.05124,6.02281,0.0,0.0,5.23556,0.0,0.0,0.01615,0.0,0.11554,0.0,0.0,0.0,16.72932,0.05184,0.0,1.38998,0.0,0.00893,0.00755,0.0,0.0,0.10891,0.0,0.0269,0.0,0.0,0.0,4.13789,0.0,0.0,0.60882,2.12719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00405,0.0,0.0,0.00064,0.0,0.0,0.0,0.0,0.0,0.0,0.54305,0.0,0.02745,0.0,0.0,0.0,0.0,0.00248,0.13236,0.0,3.52511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02036,0.0,0.00879,0.01909,0.0,0.00625,0.0,1.13858,0.0,0.0,5.79131,0.0,0.78803,0.0,0.0,0.0,0.0,0.4293,0.0,0.0,0.0,0.0,0.00773,0.0,0.0,19.73363,0.0,0.00163,0.0,0.00263,0.0,10.20875,0.0,1.15599,7.25761,0.0,0.0,0.0,0.0,0.0,2.18274,0.00906,0.0,0.04105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37639,0.0,0.0,0.02012,0.0,0.06359,0.0,0.0,0.0,0.0,0.0,0.03104,0.0,0.0,0.08753,1.19345,0.0,0.0,0.0,0.0,0.0,0.33295,0.08497,0.01587,0.0,0.04833,0.0,0.0,0.0,0.0,0.0,4.54824,0.0,0.0,0.0,0.0,0.05426,0.89055,0.0,0.0,0.06958
0.0,0.0,0.0,0.0112,0.0,0.0,3.46716,0.0,0.0,1.49355,0.0,0.0,0.34701,0.0,0.00595,0.00025,0.0,0.0,8.51831,0.0,0.0,0.21177,0.0,0.0,0.0,0.0,0.0,0.00044,0.0,0.0,4.71009,0.0,0.0,7.25844,0.0,0.0,0.00897,0.09227,0.0,0.0,0.01181,0.0,0.0,0.25466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03239,0.0,0.06278,0.0,0.0,0.0,0.0,0.0,0.00637,0.0,0.67994,0.0,0.0,0.0,0.0,0.0,0.0,0.00011,0.93759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03431,0.0,0.0,0.0,0.0,0.00619,0.06113,0.83325,0.0,0.0,0.0,0.0,0.12485,0.0,0.0,0.0,0.0,0.0,0.02833,0.0,0.0,0.0,0.07565,0.0,0.0,4.99132,0.0,0.00564,0.0,0.00613,0.0,5.81497,0.0,0.84591,0.02863,0.0,0.0,0.0,0.0,0.0067,1.52133,37.23359,0.0,0.0,0.00674,0.0,0.0,0.0,0.0,0.0,0.0,0.15818,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19839,0.65571,0.0,0.0,0.0,0.0,0.0,0.11369,0.0,10.92296,0.0,0.27885,0.0,0.0,0.0,0.0,0.0,0.0,5.74321,0.0,0.0,0.40882,0.0,0.82103,0.00225,0.0,0.07716
0.0,0.0,0.0,0.02395,0.0,0.0,2.45109,0.0,0.0,3.73319,0.0,0.0,0.99551,0.0,0.00063,0.0,0.0,0.0,14.2745,0.02275,0.0,1.05531,0.0,0.0,0.0,0.0,0.0,0.0,0.04623,0.0,0.0,0.0,0.0,9.65446,0.0,0.0,0.01619,0.0,0.0,0.0,5.60148,0.0,0.0,0.31011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38628,0.0,0.15974,0.0,0.0,0.0,0.0,0.0,0.02934,0.0,0.91442,0.0,0.0,0.0,0.0,0.0,0.01831,0.0,6.07782,0.0,0.0267,0.0,0.0,0.0,0.0,0.0,0.04231,0.0,0.0,0.0,0.0,0.03185,0.44807,1.73218,0.0,0.0,0.0,4.00849,1.06141,0.0,0.01828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12216,0.0,0.0,17.57871,0.0,0.00609,0.0,0.04791,0.0,13.3515,0.0,0.80251,0.26179,0.0,0.0,0.0,0.0,0.0,6.65848,0.0,0.0,0.00158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02885,0.0,0.0,0.10486,0.0,0.00174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03657,1.61677,0.0,0.02555,0.0,0.0,0.0,0.29058,0.0,0.20019,0.0,0.1809,0.0,0.0,0.0,0.0,0.03015,0.0,0.0,0.0,0.0,0.08731,0.0,1.14151,0.0,0.0,0.05893
0.0,0.0,0.00399,0.15284,0.00057,0.03053,7.57537,0.0,0.0,2.63982,0.0,0.0,0.19569,0.39206,0.10912,0.0,0.0,0.0,18.19455,0.00174,0.00072,0.57669,0.0,0.0,0.00239,0.0,0.0,0.01143,0.02496,0.08984,0.0,0.0,0.0,9.55482,0.0,0.0,0.04827,0.00121,0.0,0.00206,5.06821,0.0,0.0,0.67981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.80498,0.0,2.19887,0.0,0.01433,0.00046,0.0,0.0,0.71797,0.0,0.69291,0.00489,0.0,0.0,0.0,0.0,0.0,0.63172,3.14983,0.0,0.0,0.0,0.00344,0.00224,0.0,0.0,0.05672,0.01428,0.0,1.68093,0.0,0.00497,0.0,1.03455,0.0,0.0,0.0,0.4308,0.1473,0.0,0.0,0.0,0.00506,0.0,0.0,0.0,0.0,0.00248,0.01454,0.0,0.0,21.93974,0.00247,0.0,0.0,0.03378,0.0,5.32335,0.0,0.2623,0.01552,0.00031,0.0,0.0,0.0,0.0,0.85671,2.37181,0.0,0.00283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39822,0.0,0.0,0.02308,0.0,0.01421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11362,1.83002,0.0,0.0,0.0,0.0,0.0,1.90213,0.0,0.09078,0.0,0.18313,0.0,0.0,0.0,0.0,0.05739,0.00404,0.0,0.0,0.0,0.39906,0.0,1.34262,0.00261,0.0,0.0
0.0,0.0,0.0,0.07587,0.0,0.01767,2.45825,0.0,0.0,2.4005,0.0,0.0,0.07247,0.0,0.00275,0.00023,0.0,0.0,19.40367,0.0003,0.0,0.20906,0.0,0.0,0.16165,0.0,0.0,0.0,0.03978,0.05241,0.0,0.00642,0.0,12.32,0.0,0.0,0.04893,0.0,0.0,0.0,0.1845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01365,0.0,0.0,0.0,3.47002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29092,0.0,0.1782,0.0,0.00372,0.0,0.0,0.0,25.28443,0.0,0.76074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01705,0.0,0.0,0.0,0.0,0.00278,0.54489,5.36171,0.0,0.0,0.0,0.06246,0.10033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00698,0.0,0.0,12.59686,0.0,0.0,0.32696,0.00852,0.0,7.37018,0.0,0.34639,0.01496,0.0,0.0,0.0046,0.0,0.0,1.40159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.00887,0.0,0.11549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42354,0.40109,0.00979,0.00644,0.0,0.0,0.0,0.18324,0.0,0.08688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01755,0.0,0.41187,0.0,0.0,0.08049
0.0,0.0,0.0,0.10872,0.0,0.07062,4.14952,0.0,0.0,9.41927,0.0,0.0,0.01034,0.0,0.0,0.0,0.0,0.0,8.55922,0.07749,0.0,1.05955,0.0,0.0,0.08335,0.0,0.0,0.0,0.03387,0.0,0.0,0.0,0.0,5.96991,0.0,0.0,0.00903,0.0047,0.0,0.0,0.05679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12578,0.0,0.00489,0.0,4.37798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04144,0.0,0.0,0.0,0.01914,0.0,0.0,0.0,0.16595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.22497,0.0,0.0,0.0,0.02936,0.0,0.0,0.0,0.0,0.0,0.0,0.0166,0.0,0.00139,0.0,3.1433,0.0,0.0,0.0,0.00236,0.36066,0.00852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25631,0.0,0.0,32.83373,0.0,0.00305,0.0,0.09169,0.0,3.70814,0.0,0.29443,0.05697,0.0,0.0,0.0,0.0,0.0,6.44649,0.0,0.0,0.0,0.0169,0.0,0.0,0.0,0.0,0.0,0.0,0.30893,0.0,0.0,0.02911,0.0,0.07116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76964,4.26532,0.0,0.01856,0.0,0.0,0.0,0.34849,0.0,0.12525,0.0,0.21761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04856,0.0,0.95498,0.0,0.0,0.0
0.0,0.0,0.0,0.02855,0.0,0.08578,3.429,0.0,0.0,1.01696,0.0,0.0,0.041,0.0,0.0,0.01432,0.0,0.0,6.32254,0.22524,0.0,0.27729,0.0,0.0,0.69056,0.0,0.0,0.01896,0.02942,0.0,4.41123,0.00475,0.0,6.4962,0.0,0.0,0.02215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92085,0.0,0.04737,0.0,0.0,0.0,0.0,0.0,0.00564,0.0,0.97203,0.00073,0.0,0.0,0.0,0.0,0.0,0.0,13.76772,0.0,0.0,0.0,0.0,0.00268,0.0,0.0,0.01756,0.0,0.0,0.02277,0.0,0.00354,0.0,1.51865,0.0,0.0,0.0,0.0,1.20025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1147,0.0,0.0,40.54185,0.0,0.0,0.0,0.00615,0.0,5.69115,0.0,0.38556,0.01793,0.0,0.0,0.0,0.0,0.0,0.5238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47015,0.0,0.0,0.01742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.311,1.03798,0.0,0.01326,0.0,0.0,0.0,0.11835,0.0,0.02055,0.0,0.07227,0.0,0.0,0.0,0.0,0.0,5.89462,0.0,0.0,0.0,0.02518,0.0,0.09334,0.0,0.0,1.03431
0.0,0.0,0.0,0.04787,0.0,0.00362,4.05097,0.0,0.0,7.68879,0.0,0.0,0.00085,0.0,0.01356,0.0,0.00476,0.0,8.04254,0.0,0.0,0.15574,0.0,0.0,0.0,0.0,0.0,0.00754,0.01424,0.0176,0.0,0.0,0.0,11.42212,0.0,0.0,0.02702,0.0,0.0,0.0,0.02184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04494,0.0,0.0,0.0,0.02076,0.0,0.0,0.0,2.22896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333,0.0,0.0,0.0,0.0,0.00523,0.00215,1.24569,0.0,0.0,0.0,0.11792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02868,0.00504,0.0,45.23429,0.0,0.0,0.0,0.00495,0.0,3.52996,0.0,2.05083,0.01343,0.00048,0.0,0.0,0.0,0.0,0.67126,0.0,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10217,0.0,0.0,0.00608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01018,0.03845,0.0,0.0,0.0,0.0,0.0,0.22205,0.0,0.02911,0.0,0.01118,0.0,0.0,0.0,0.0,0.0,0.5088,0.0,0.0,0.0,0.0,0.0,1.0331,0.00613,0.0,0.0
0.0,0.0,0.0,0.05968,0.0,0.0,2.75284,0.0,0.0,12.63412,0.0,0.00914,0.66722,0.0,0.0,0.0,0.0,0.0,14.21967,0.00224,0.0,1.13916,0.0,0.0,0.00222,0.0,0.0,0.0,0.03796,0.0,0.0,0.0,0.0,5.30375,0.0,0.0,0.00327,0.0,0.0,0.0,3.25828,0.0,0.0,0.0,0.0,0.15232,0.0,0.0,0.74355,0.0,0.0,0.02687,0.0,0.00671,0.0,0.70345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6219,0.0,0.10233,0.0,0.0,0.0,0.00205,0.0,10.33413,0.0,2.51209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7536,0.0,0.0,0.0,0.0,0.0,0.0,0.1708,0.0253,0.0,0.0,0.0,0.0,0.02921,0.60974,1.71314,0.0,0.0,0.0,0.52047,0.03674,0.0,0.0,0.0,0.0,0.0,0.00401,0.0,0.0,0.0,0.11788,0.0,0.0,17.10365,0.0,0.0154,0.07887,0.04413,0.0,3.86936,0.0,0.89019,0.05946,0.0,0.0,0.00124,0.0,0.0,1.70241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88999,0.0,0.0,0.03277,0.0,0.00974,0.0,0.0,0.0,0.0,0.0,0.0,0.06375,0.0,1.91376,0.33288,0.0,0.0,0.0,0.0,0.0,0.33103,0.0,2.86116,0.0,0.31833,0.0,0.0,0.0,0.0,0.04213,0.0,0.0,0.0,0.0,0.5007,0.0,0.49233,0.13182,0.0,0.03902
0.0,0.0,0.0,0.23254,0.0,0.07456,2.87738,0.0,0.0,7.11885,0.0,0.0,0.01643,0.0,0.0,0.0,0.0,0.0,5.84757,0.14733,0.0,0.5789,0.0,0.0,0.0,0.0,0.0,0.0,0.03148,0.06223,0.0,0.01348,0.0,2.18536,0.0,0.0,0.0119,0.0,0.0,0.0,0.2558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01929,0.0,0.03179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03718,0.0,0.0,0.0,0.0,0.0,3.76505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00225,0.0,0.0,14.8164,0.0,0.0,0.0,0.00608,0.0,6.36202,0.0,1.3324,0.01121,0.0,0.0,0.0,0.0,0.0322,1.79915,46.20785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48671,0.0,0.0,0.08168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08915,0.0,0.0,0.0,0.0,0.0,0.0,0.14456,0.0,0.08202,0.0,0.44843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12055,0.0,1.31025,0.0,0.0,0.23025
